model,model.label,variable,variable.label,variable.mean,treatment,full.treatment.name,posterior.mean,posterior.se,5,95,25,75
simple,Fixed effects only,k.meq,K (meq/100 g),0.168888889,A,Balled-and-burlapped,-0.067664318,0.09990417,-0.226058762,0.099153241,-0.122403678,0.007475226
simple,Fixed effects only,k.meq,K (meq/100 g),0.168888889,B,Bareroot,-0.044917802,0.14487893,-0.283798026,0.190892084,-0.136902876,0.053872593
simple,Fixed effects only,k.meq,K (meq/100 g),0.168888889,C,Seedling,-0.360808014,0.177578271,-0.647682242,-0.068711161,-0.46710513,-0.236223507
simple,Fixed effects only,k.meq,K (meq/100 g),0.168888889,D,Acorn,0.384101005,0.121312601,0.183508747,0.581756808,0.292884426,0.452246763
simple,Fixed effects only,k.meq,K (meq/100 g),0.168888889,E,Seedbank,0.293253709,0.124718031,0.086248486,0.494115479,0.210829944,0.375475974
simple,Fixed effects only,k.meq,K (meq/100 g),0.168888889,R,Reference,-0.139690871,0.153535745,-0.393129576,0.110104637,-0.240611915,-0.039025852
strip.random,Strip random effects,k.meq,K (meq/100 g),0.168888889,A,Balled-and-burlapped,-0.077926923,0.124550539,-0.273273469,0.122276009,-0.144093724,0.009253783
strip.random,Strip random effects,k.meq,K (meq/100 g),0.168888889,B,Bareroot,-0.038715209,0.174576406,-0.327405667,0.233939548,-0.149300926,0.070764732
strip.random,Strip random effects,k.meq,K (meq/100 g),0.168888889,C,Seedling,-0.355968516,0.201589295,-0.679837119,-0.025659417,-0.469022149,-0.210412592
strip.random,Strip random effects,k.meq,K (meq/100 g),0.168888889,D,Acorn,0.394596778,0.160351467,0.143557642,0.647761624,0.282604294,0.478224238
strip.random,Strip random effects,k.meq,K (meq/100 g),0.168888889,E,Seedbank,0.298947114,0.157240928,0.044895098,0.54534737,0.197501284,0.392295464
strip.random,Strip random effects,k.meq,K (meq/100 g),0.168888889,R,Reference,-0.12930582,0.199036756,-0.455809672,0.177992556,-0.250544684,-0.007774431
strip.plot.random,Strip and plot random effects,k.meq,K (meq/100 g),0.168888889,A,Balled-and-burlapped,-0.083550868,0.15149744,-0.321597771,0.15044915,-0.162477347,0.018933011
strip.plot.random,Strip and plot random effects,k.meq,K (meq/100 g),0.168888889,B,Bareroot,-0.036998124,0.205368978,-0.370045415,0.288919665,-0.166019891,0.086988731
strip.plot.random,Strip and plot random effects,k.meq,K (meq/100 g),0.168888889,C,Seedling,-0.357549633,0.233407837,-0.726925708,0.019242616,-0.48896195,-0.202375386
strip.plot.random,Strip and plot random effects,k.meq,K (meq/100 g),0.168888889,D,Acorn,0.395458717,0.202675883,0.083235516,0.710731391,0.275978136,0.508994682
strip.plot.random,Strip and plot random effects,k.meq,K (meq/100 g),0.168888889,E,Seedbank,0.301036113,0.19424166,-0.003843916,0.610991151,0.177660131,0.410770613
strip.plot.random,Strip and plot random effects,k.meq,K (meq/100 g),0.168888889,R,Reference,-0.12166357,0.228124976,-0.49558722,0.228983559,-0.270083866,0.005100903
simple,Fixed effects only,ca.meq,Ca (meq/100 g),32.71222222,A,Balled-and-burlapped,0.02304179,0.027531494,-0.022119885,0.068576654,0.006321621,0.04296842
simple,Fixed effects only,ca.meq,Ca (meq/100 g),32.71222222,B,Bareroot,-0.042166882,0.039708693,-0.106705669,0.024188205,-0.065715022,-0.012669282
simple,Fixed effects only,ca.meq,Ca (meq/100 g),32.71222222,C,Seedling,-0.050575214,0.040102032,-0.118212117,0.014287202,-0.075629805,-0.02200105
simple,Fixed effects only,ca.meq,Ca (meq/100 g),32.71222222,D,Acorn,0.055559635,0.038121667,-0.007809275,0.117165813,0.029581258,0.080341603
simple,Fixed effects only,ca.meq,Ca (meq/100 g),32.71222222,E,Seedbank,-0.00924976,0.039479971,-0.073596872,0.05551761,-0.032698696,0.020276566
simple,Fixed effects only,ca.meq,Ca (meq/100 g),32.71222222,R,Reference,-0.106400337,0.041485001,-0.171774821,-0.035570481,-0.133424943,-0.077544708
strip.random,Strip random effects,ca.meq,Ca (meq/100 g),32.71222222,A,Balled-and-burlapped,0.01921654,0.043112562,-0.048914793,0.087820611,-0.00350318,0.047655623
strip.random,Strip random effects,ca.meq,Ca (meq/100 g),32.71222222,B,Bareroot,-0.039371154,0.058465784,-0.131191462,0.054358499,-0.075864241,-0.004832469
strip.random,Strip random effects,ca.meq,Ca (meq/100 g),32.71222222,C,Seedling,-0.047504416,0.058150417,-0.141335136,0.043768349,-0.084851114,-0.013708419
strip.random,Strip random effects,ca.meq,Ca (meq/100 g),32.71222222,D,Acorn,0.052216084,0.060525346,-0.042649067,0.150227697,0.01892522,0.090571121
strip.random,Strip random effects,ca.meq,Ca (meq/100 g),32.71222222,E,Seedbank,-0.00585128,0.057942022,-0.099501326,0.08557544,-0.045180105,0.024961588
strip.random,Strip random effects,ca.meq,Ca (meq/100 g),32.71222222,R,Reference,-0.103029968,0.070950128,-0.216900838,0.006937329,-0.141552021,-0.060585518
strip.plot.random,Strip and plot random effects,ca.meq,Ca (meq/100 g),32.71222222,A,Balled-and-burlapped,0.019617725,0.056861018,-0.069995118,0.112968026,-0.013900675,0.05443097
strip.plot.random,Strip and plot random effects,ca.meq,Ca (meq/100 g),32.71222222,B,Bareroot,-0.040138844,0.078139171,-0.166045607,0.086550483,-0.08932638,0.006197274
strip.plot.random,Strip and plot random effects,ca.meq,Ca (meq/100 g),32.71222222,C,Seedling,-0.048721219,0.078446097,-0.174831979,0.077589543,-0.09699273,-0.001248768
strip.plot.random,Strip and plot random effects,ca.meq,Ca (meq/100 g),32.71222222,D,Acorn,0.053173294,0.079676903,-0.074216926,0.182700907,0.003005257,0.098763454
strip.plot.random,Strip and plot random effects,ca.meq,Ca (meq/100 g),32.71222222,E,Seedbank,-0.007105675,0.078101873,-0.132424524,0.118164604,-0.056348347,0.038711338
strip.plot.random,Strip and plot random effects,ca.meq,Ca (meq/100 g),32.71222222,R,Reference,-0.104272405,0.086855693,-0.244180947,0.033488904,-0.159584056,-0.05574761
simple,Fixed effects only,mg.meq,Mg (meq/100 g),4.677777778,A,Balled-and-burlapped,-0.086236255,0.03934354,-0.151006148,-0.022603777,-0.110814654,-0.058045013
simple,Fixed effects only,mg.meq,Mg (meq/100 g),4.677777778,B,Bareroot,0.080355952,0.053350145,-0.008913924,0.16603991,0.045121319,0.116087236
simple,Fixed effects only,mg.meq,Mg (meq/100 g),4.677777778,C,Seedling,0.049898328,0.054580221,-0.040543572,0.138381971,0.014559476,0.087407734
simple,Fixed effects only,mg.meq,Mg (meq/100 g),4.677777778,D,Acorn,0.064533534,0.054062684,-0.026788769,0.150386829,0.026067771,0.097987719
simple,Fixed effects only,mg.meq,Mg (meq/100 g),4.677777778,E,Seedbank,0.025747797,0.054699767,-0.063334575,0.115724367,-0.010594726,0.06203457
simple,Fixed effects only,mg.meq,Mg (meq/100 g),4.677777778,R,Reference,0.262323113,0.049687859,0.18051253,0.343643035,0.228713186,0.295325074
strip.random,Strip random effects,mg.meq,Mg (meq/100 g),4.677777778,A,Balled-and-burlapped,-0.091236724,0.048519997,-0.170446842,-0.013950609,-0.117987482,-0.056581262
strip.random,Strip random effects,mg.meq,Mg (meq/100 g),4.677777778,B,Bareroot,0.084616356,0.064526858,-0.018867428,0.189541599,0.040596536,0.122891372
strip.random,Strip random effects,mg.meq,Mg (meq/100 g),4.677777778,C,Seedling,0.054323336,0.065033171,-0.051220687,0.159186502,0.01108186,0.094557639
strip.random,Strip random effects,mg.meq,Mg (meq/100 g),4.677777778,D,Acorn,0.068932987,0.066557603,-0.034378132,0.179044851,0.029022208,0.11370442
strip.random,Strip random effects,mg.meq,Mg (meq/100 g),4.677777778,E,Seedbank,0.030235323,0.066195077,-0.079537405,0.134381737,-0.014643003,0.069958481
strip.random,Strip random effects,mg.meq,Mg (meq/100 g),4.677777778,R,Reference,0.26773238,0.068312419,0.156156489,0.372796319,0.224815095,0.308431976
strip.plot.random,Strip and plot random effects,mg.meq,Mg (meq/100 g),4.677777778,A,Balled-and-burlapped,-0.091227358,0.056263464,-0.181536347,-0.001255421,-0.120145064,-0.049537152
strip.plot.random,Strip and plot random effects,mg.meq,Mg (meq/100 g),4.677777778,B,Bareroot,0.083813725,0.075853291,-0.041439038,0.20402732,0.034684066,0.129324701
strip.plot.random,Strip and plot random effects,mg.meq,Mg (meq/100 g),4.677777778,C,Seedling,0.05349511,0.076288093,-0.067542088,0.179905995,0.005044296,0.100571956
strip.plot.random,Strip and plot random effects,mg.meq,Mg (meq/100 g),4.677777778,D,Acorn,0.068288531,0.07849322,-0.059009063,0.191675154,0.020500612,0.117859561
strip.plot.random,Strip and plot random effects,mg.meq,Mg (meq/100 g),4.677777778,E,Seedbank,0.029432627,0.076821523,-0.09670568,0.151167671,-0.018913305,0.078062583
strip.plot.random,Strip and plot random effects,mg.meq,Mg (meq/100 g),4.677777778,R,Reference,0.26696087,0.0810054,0.140424709,0.397878886,0.21618051,0.313436454
simple,Fixed effects only,poc.percent,POC (%),0.579033444,A,Balled-and-burlapped,-0.138797323,0.089292301,-0.287117249,0.005155248,-0.188598533,-0.071645598
simple,Fixed effects only,poc.percent,POC (%),0.579033444,B,Bareroot,0.21561281,0.11436907,0.032675481,0.408623274,0.138483033,0.289470089
simple,Fixed effects only,poc.percent,POC (%),0.579033444,C,Seedling,-0.067740326,0.131529506,-0.282461397,0.147506883,-0.146364305,0.027488047
simple,Fixed effects only,poc.percent,POC (%),0.579033444,D,Acorn,0.208721221,0.114821443,0.02186987,0.398866885,0.131488215,0.283324621
simple,Fixed effects only,poc.percent,POC (%),0.579033444,E,Seedbank,0.237597298,0.113249246,0.057400759,0.429220355,0.157516622,0.307750044
simple,Fixed effects only,poc.percent,POC (%),0.579033444,R,Reference,0.14398391,0.118297694,-0.048152323,0.339860794,0.061510541,0.21760723
strip.random,Strip random effects,poc.percent,POC (%),0.579033444,A,Balled-and-burlapped,-0.162815922,0.184416186,-0.465825637,0.128679011,-0.26319476,-0.044349333
strip.random,Strip random effects,poc.percent,POC (%),0.579033444,B,Bareroot,0.231915678,0.234989466,-0.148539228,0.607584282,0.082395311,0.361793386
strip.random,Strip random effects,poc.percent,POC (%),0.579033444,C,Seedling,-0.054873851,0.244079771,-0.456575286,0.331065936,-0.200084829,0.094132643
strip.random,Strip random effects,poc.percent,POC (%),0.579033444,D,Acorn,0.196566207,0.254815434,-0.208327851,0.610407409,0.044746518,0.345882191
strip.random,Strip random effects,poc.percent,POC (%),0.579033444,E,Seedbank,0.251608632,0.235467914,-0.122186591,0.634598831,0.103055793,0.380416142
strip.random,Strip random effects,poc.percent,POC (%),0.579033444,R,Reference,0.167413672,0.302480843,-0.309102457,0.65940319,-0.004657371,0.341064926
strip.plot.random,Strip and plot random effects,poc.percent,POC (%),0.579033444,A,Balled-and-burlapped,-0.160531189,0.183534802,-0.457108949,0.130685803,-0.259054642,-0.043590768
strip.plot.random,Strip and plot random effects,poc.percent,POC (%),0.579033444,B,Bareroot,0.228796437,0.236037723,-0.142700232,0.612290092,0.077757146,0.357673224
strip.plot.random,Strip and plot random effects,poc.percent,POC (%),0.579033444,C,Seedling,-0.057614838,0.242613724,-0.453051429,0.325778377,-0.19890504,0.09199079
strip.plot.random,Strip and plot random effects,poc.percent,POC (%),0.579033444,D,Acorn,0.200843214,0.25232439,-0.20428963,0.604366837,0.050027341,0.344162199
strip.plot.random,Strip and plot random effects,poc.percent,POC (%),0.579033444,E,Seedbank,0.247443897,0.236774554,-0.130049722,0.628794514,0.108789984,0.389288109
strip.plot.random,Strip and plot random effects,poc.percent,POC (%),0.579033444,R,Reference,0.164483663,0.297080069,-0.296472861,0.642378981,-0.000501532,0.333339286
simple,Fixed effects only,g475mm,>= 4.75 mm,7.48076142,A,Balled-and-burlapped,-0.146784718,0.131445386,-0.354800294,0.071088987,-0.205763462,-0.036026939
simple,Fixed effects only,g475mm,>= 4.75 mm,7.48076142,B,Bareroot,0.01033695,0.185026953,-0.302197844,0.306113505,-0.112641633,0.128831493
simple,Fixed effects only,g475mm,>= 4.75 mm,7.48076142,C,Seedling,-0.039178454,0.189182792,-0.352635504,0.265948909,-0.169508252,0.079186213
simple,Fixed effects only,g475mm,>= 4.75 mm,7.48076142,D,Acorn,0.330324057,0.160787587,0.062633372,0.587320857,0.216476574,0.427484563
simple,Fixed effects only,g475mm,>= 4.75 mm,7.48076142,E,Seedbank,0.513985384,0.151879473,0.259610539,0.756741879,0.401929184,0.599977189
simple,Fixed effects only,g475mm,>= 4.75 mm,7.48076142,R,Reference,-0.259331993,0.216910297,-0.616051301,0.091476779,-0.385048844,-0.102948621
strip.random,Strip random effects,g475mm,>= 4.75 mm,7.48076142,A,Balled-and-burlapped,-0.152514662,0.155253994,-0.397050306,0.10003164,-0.232790577,-0.036466476
strip.random,Strip random effects,g475mm,>= 4.75 mm,7.48076142,B,Bareroot,0.012138607,0.212561862,-0.327818574,0.365061037,-0.119142178,0.151303331
strip.random,Strip random effects,g475mm,>= 4.75 mm,7.48076142,C,Seedling,-0.040376614,0.216898721,-0.401125457,0.302161213,-0.183144794,0.094552241
strip.random,Strip random effects,g475mm,>= 4.75 mm,7.48076142,D,Acorn,0.336528984,0.197728747,0.026038689,0.665991859,0.198492732,0.445622402
strip.random,Strip random effects,g475mm,>= 4.75 mm,7.48076142,E,Seedbank,0.514647204,0.184011071,0.224905799,0.817170588,0.387356384,0.620025771
strip.random,Strip random effects,g475mm,>= 4.75 mm,7.48076142,R,Reference,-0.253881938,0.257868851,-0.673623209,0.158426201,-0.409087934,-0.0840719
strip.plot.random,Strip and plot random effects,g475mm,>= 4.75 mm,7.48076142,A,Balled-and-burlapped,-0.157785101,0.168812302,-0.431709466,0.107247117,-0.243368827,-0.033652118
strip.plot.random,Strip and plot random effects,g475mm,>= 4.75 mm,7.48076142,B,Bareroot,0.013061467,0.231712068,-0.358317261,0.385534888,-0.12539177,0.166844861
strip.plot.random,Strip and plot random effects,g475mm,>= 4.75 mm,7.48076142,C,Seedling,-0.041308917,0.235596757,-0.423010309,0.340095604,-0.19008889,0.108150774
strip.plot.random,Strip and plot random effects,g475mm,>= 4.75 mm,7.48076142,D,Acorn,0.337886636,0.219187689,-0.01514391,0.684584003,0.199725978,0.470988838
strip.plot.random,Strip and plot random effects,g475mm,>= 4.75 mm,7.48076142,E,Seedbank,0.516717992,0.205641114,0.180260466,0.834990132,0.377741045,0.631379599
strip.plot.random,Strip and plot random effects,g475mm,>= 4.75 mm,7.48076142,R,Reference,-0.256684813,0.278264432,-0.687321159,0.201587559,-0.417153303,-0.072508798
simple,Fixed effects only,g2mm,2-4.75 mm,25.26764998,A,Balled-and-burlapped,-0.076181612,0.055813527,-0.167370102,0.015230631,-0.110690111,-0.036439042
simple,Fixed effects only,g2mm,2-4.75 mm,25.26764998,B,Bareroot,0.030057002,0.077363169,-0.096630554,0.157860965,-0.025722368,0.077406246
simple,Fixed effects only,g2mm,2-4.75 mm,25.26764998,C,Seedling,0.115923493,0.074599868,-0.007898477,0.236940615,0.066401846,0.166389129
simple,Fixed effects only,g2mm,2-4.75 mm,25.26764998,D,Acorn,0.104770122,0.074730576,-0.01665296,0.229677922,0.052581679,0.152436421
simple,Fixed effects only,g2mm,2-4.75 mm,25.26764998,E,Seedbank,0.110802921,0.074947737,-0.011166077,0.2352889,0.057825556,0.157954315
simple,Fixed effects only,g2mm,2-4.75 mm,25.26764998,R,Reference,0.065501182,0.076524743,-0.060466931,0.191192123,0.012947836,0.11526004
strip.random,Strip random effects,g2mm,2-4.75 mm,25.26764998,A,Balled-and-burlapped,-0.066388581,0.102527361,-0.232130732,0.096069631,-0.126496673,-0.003951225
strip.random,Strip random effects,g2mm,2-4.75 mm,25.26764998,B,Bareroot,0.016817463,0.135561352,-0.201863942,0.230886384,-0.06561732,0.095835544
strip.random,Strip random effects,g2mm,2-4.75 mm,25.26764998,C,Seedling,0.102382039,0.133641739,-0.118127911,0.307730469,0.019270548,0.178091698
strip.random,Strip random effects,g2mm,2-4.75 mm,25.26764998,D,Acorn,0.113261821,0.142634323,-0.116172064,0.339390437,0.027365799,0.196166508
strip.random,Strip random effects,g2mm,2-4.75 mm,25.26764998,E,Seedbank,0.09768045,0.133024673,-0.115369293,0.312596382,0.026382254,0.185797517
strip.random,Strip random effects,g2mm,2-4.75 mm,25.26764998,R,Reference,0.054950329,0.167894435,-0.219471571,0.314989696,-0.0321981,0.160118613
strip.plot.random,Strip and plot random effects,g2mm,2-4.75 mm,25.26764998,A,Balled-and-burlapped,-0.072777658,0.11206128,-0.251702343,0.109431206,-0.14100055,-0.006145934
strip.plot.random,Strip and plot random effects,g2mm,2-4.75 mm,25.26764998,B,Bareroot,0.022364907,0.151817707,-0.222178294,0.264108589,-0.064727862,0.120052574
strip.plot.random,Strip and plot random effects,g2mm,2-4.75 mm,25.26764998,C,Seedling,0.108164176,0.150591585,-0.133742912,0.346713982,0.013485875,0.197285501
strip.plot.random,Strip and plot random effects,g2mm,2-4.75 mm,25.26764998,D,Acorn,0.108703119,0.157217042,-0.14264116,0.362077517,0.013811021,0.203688053
strip.plot.random,Strip and plot random effects,g2mm,2-4.75 mm,25.26764998,E,Seedbank,0.102023832,0.150551128,-0.132809505,0.352045827,0.018664821,0.199219095
strip.plot.random,Strip and plot random effects,g2mm,2-4.75 mm,25.26764998,R,Reference,0.058368131,0.174695837,-0.226165961,0.323882461,-0.036178115,0.166700632
simple,Fixed effects only,g250um,0.250-2 mm,48.03663983,A,Balled-and-burlapped,0.071285074,0.025490237,0.029755592,0.113579329,0.054557305,0.088399137
simple,Fixed effects only,g250um,0.250-2 mm,48.03663983,B,Bareroot,-0.02122414,0.036486898,-0.080420126,0.039318368,-0.045490113,0.003418576
simple,Fixed effects only,g250um,0.250-2 mm,48.03663983,C,Seedling,-0.03151609,0.036678985,-0.092856758,0.027835548,-0.056010271,-0.007198712
simple,Fixed effects only,g250um,0.250-2 mm,48.03663983,D,Acorn,-0.144086907,0.039020447,-0.206994022,-0.079428085,-0.170223882,-0.11816307
simple,Fixed effects only,g250um,0.250-2 mm,48.03663983,E,Seedbank,-0.18414089,0.039712631,-0.249883314,-0.119446452,-0.211393874,-0.158700111
simple,Fixed effects only,g250um,0.250-2 mm,48.03663983,R,Reference,-0.066847621,0.037184243,-0.128523962,-0.006490363,-0.090453497,-0.041021622
strip.random,Strip random effects,g250um,0.250-2 mm,48.03663983,A,Balled-and-burlapped,0.068919886,0.032057594,0.016434265,0.119066431,0.050712632,0.090972448
strip.random,Strip random effects,g250um,0.250-2 mm,48.03663983,B,Bareroot,-0.019339149,0.044068656,-0.090137289,0.051780272,-0.047184581,0.009291154
strip.random,Strip random effects,g250um,0.250-2 mm,48.03663983,C,Seedling,-0.029755185,0.044391185,-0.102143488,0.040978999,-0.061365019,-0.004885815
strip.random,Strip random effects,g250um,0.250-2 mm,48.03663983,D,Acorn,-0.142625596,0.047785972,-0.219755654,-0.066374314,-0.174237415,-0.11320614
strip.random,Strip random effects,g250um,0.250-2 mm,48.03663983,E,Seedbank,-0.182070291,0.047145356,-0.258406996,-0.106391072,-0.213534116,-0.152684216
strip.random,Strip random effects,g250um,0.250-2 mm,48.03663983,R,Reference,-0.065087575,0.050070636,-0.144334759,0.015618605,-0.095439196,-0.034133914
strip.plot.random,Strip and plot random effects,g250um,0.250-2 mm,48.03663983,A,Balled-and-burlapped,0.068816986,0.035330251,0.011482538,0.124637065,0.048754074,0.092441709
strip.plot.random,Strip and plot random effects,g250um,0.250-2 mm,48.03663983,B,Bareroot,-0.019290425,0.04851872,-0.095992786,0.060794296,-0.050917373,0.010419996
strip.plot.random,Strip and plot random effects,g250um,0.250-2 mm,48.03663983,C,Seedling,-0.029973053,0.048998039,-0.109493691,0.047898378,-0.063094847,-0.001441457
strip.plot.random,Strip and plot random effects,g250um,0.250-2 mm,48.03663983,D,Acorn,-0.142182557,0.052421267,-0.226923987,-0.058958894,-0.173260169,-0.107340957
strip.plot.random,Strip and plot random effects,g250um,0.250-2 mm,48.03663983,E,Seedbank,-0.182162142,0.051368074,-0.263612666,-0.097366634,-0.217876716,-0.152044163
strip.plot.random,Strip and plot random effects,g250um,0.250-2 mm,48.03663983,R,Reference,-0.06475927,0.054456788,-0.151789105,0.02134416,-0.09899731,-0.032752406
simple,Fixed effects only,g53um,0.053-0.250 mm,7.345892833,A,Balled-and-burlapped,0.150247137,0.07971396,0.023670081,0.284610774,0.103207658,0.208748747
simple,Fixed effects only,g53um,0.053-0.250 mm,7.345892833,B,Bareroot,-0.089679849,0.118589392,-0.284592104,0.105670327,-0.167854374,-0.010263012
simple,Fixed effects only,g53um,0.053-0.250 mm,7.345892833,C,Seedling,-0.122601924,0.120991175,-0.318946704,0.077447018,-0.20099368,-0.0400729
simple,Fixed effects only,g53um,0.053-0.250 mm,7.345892833,D,Acorn,-0.208828277,0.126231225,-0.414301475,0.00038196,-0.28411651,-0.117047575
simple,Fixed effects only,g53um,0.053-0.250 mm,7.345892833,E,Seedbank,-0.360520008,0.139247027,-0.583084243,-0.127477105,-0.440858389,-0.257535468
simple,Fixed effects only,g53um,0.053-0.250 mm,7.345892833,R,Reference,-0.238502985,0.129201607,-0.448801967,-0.026129977,-0.317392355,-0.147469048
strip.random,Strip random effects,g53um,0.053-0.250 mm,7.345892833,A,Balled-and-burlapped,0.155601517,0.120158085,-0.031625577,0.347344259,0.086191231,0.227411917
strip.random,Strip random effects,g53um,0.053-0.250 mm,7.345892833,B,Bareroot,-0.100677144,0.165600883,-0.361318075,0.161439944,-0.196075983,0.002867394
strip.random,Strip random effects,g53um,0.053-0.250 mm,7.345892833,C,Seedling,-0.135036181,0.16629851,-0.402427732,0.131006411,-0.2383175,-0.036086406
strip.random,Strip random effects,g53um,0.053-0.250 mm,7.345892833,D,Acorn,-0.233937737,0.183047119,-0.529551935,0.048845323,-0.332203643,-0.114997563
strip.random,Strip random effects,g53um,0.053-0.250 mm,7.345892833,E,Seedbank,-0.372879444,0.181794282,-0.67124847,-0.086901589,-0.470766511,-0.246661777
strip.random,Strip random effects,g53um,0.053-0.250 mm,7.345892833,R,Reference,-0.242685889,0.201297596,-0.556735069,0.072717857,-0.359201415,-0.126885747
strip.plot.random,Strip and plot random effects,g53um,0.053-0.250 mm,7.345892833,A,Balled-and-burlapped,0.14651519,0.175601471,-0.142936742,0.42188535,0.046108486,0.254026046
strip.plot.random,Strip and plot random effects,g53um,0.053-0.250 mm,7.345892833,B,Bareroot,-0.097441615,0.243790092,-0.486329273,0.295001114,-0.249614813,0.042421305
strip.plot.random,Strip and plot random effects,g53um,0.053-0.250 mm,7.345892833,C,Seedling,-0.133469668,0.243993727,-0.532820196,0.250994307,-0.274800031,0.018562888
strip.plot.random,Strip and plot random effects,g53um,0.053-0.250 mm,7.345892833,D,Acorn,-0.233217758,0.25643752,-0.652270407,0.172340056,-0.373547464,-0.067576402
strip.plot.random,Strip and plot random effects,g53um,0.053-0.250 mm,7.345892833,E,Seedbank,-0.374550577,0.254966912,-0.780411172,0.037301923,-0.515846526,-0.203541146
strip.plot.random,Strip and plot random effects,g53um,0.053-0.250 mm,7.345892833,R,Reference,-0.245050688,0.27558369,-0.684760254,0.185107394,-0.398064325,-0.07401577
simple,Fixed effects only,l53um,<0.053 mm,11.64942695,A,Balled-and-burlapped,-0.226389754,0.109876281,-0.398265058,-0.042314136,-0.288245211,-0.1432498
simple,Fixed effects only,l53um,<0.053 mm,11.64942695,B,Bareroot,0.094010553,0.148054511,-0.153767856,0.331012688,-0.005916822,0.190317127
simple,Fixed effects only,l53um,<0.053 mm,11.64942695,C,Seedling,-0.021339898,0.156446855,-0.271838699,0.237191222,-0.126820833,0.08175836
simple,Fixed effects only,l53um,<0.053 mm,11.64942695,D,Acorn,0.314970504,0.135737231,0.091263639,0.532859368,0.213213115,0.39329476
simple,Fixed effects only,l53um,<0.053 mm,11.64942695,E,Seedbank,0.37260216,0.133096039,0.152129208,0.586483379,0.277887093,0.4536439
simple,Fixed effects only,l53um,<0.053 mm,11.64942695,R,Reference,0.430762708,0.130262477,0.214308702,0.64065301,0.338962487,0.511304895
strip.random,Strip random effects,l53um,<0.053 mm,11.64942695,A,Balled-and-burlapped,-0.2404423,0.162495969,-0.504532013,0.015737022,-0.323985873,-0.127243857
strip.random,Strip random effects,l53um,<0.053 mm,11.64942695,B,Bareroot,0.100540731,0.213133083,-0.234705,0.445627527,-0.028678212,0.22898968
strip.random,Strip random effects,l53um,<0.053 mm,11.64942695,C,Seedling,-0.017729824,0.221000002,-0.372483781,0.328636647,-0.148712733,0.119115543
strip.random,Strip random effects,l53um,<0.053 mm,11.64942695,D,Acorn,0.303537646,0.220146749,-0.04360129,0.656665252,0.178216277,0.433863651
strip.random,Strip random effects,l53um,<0.053 mm,11.64942695,E,Seedbank,0.381040135,0.203997138,0.053393781,0.707167962,0.247339674,0.490988051
strip.random,Strip random effects,l53um,<0.053 mm,11.64942695,R,Reference,0.443520201,0.248246017,0.041291783,0.819956225,0.295693259,0.570389773
strip.plot.random,Strip and plot random effects,l53um,<0.053 mm,11.64942695,A,Balled-and-burlapped,-0.246640756,0.170075594,-0.516214395,0.028085554,-0.34584585,-0.139197891
strip.plot.random,Strip and plot random effects,l53um,<0.053 mm,11.64942695,B,Bareroot,0.10357216,0.223799343,-0.256172362,0.460229738,-0.042364062,0.233611187
strip.plot.random,Strip and plot random effects,l53um,<0.053 mm,11.64942695,C,Seedling,-0.012711533,0.231794336,-0.38739223,0.35916028,-0.155780858,0.12763975
strip.plot.random,Strip and plot random effects,l53um,<0.053 mm,11.64942695,D,Acorn,0.312289708,0.227805601,-0.047696116,0.676332972,0.173604452,0.446009764
strip.plot.random,Strip and plot random effects,l53um,<0.053 mm,11.64942695,E,Seedbank,0.383933255,0.21519717,0.038405518,0.732206995,0.252623544,0.513554775
strip.plot.random,Strip and plot random effects,l53um,<0.053 mm,11.64942695,R,Reference,0.447143281,0.248966674,0.062728663,0.849300316,0.294142565,0.580178144
simple,Fixed effects only,mwd,Mean-weight diameter (mm),1.884310051,A,Balled-and-burlapped,-0.042339997,0.039415115,-0.106203428,0.022831741,-0.067164999,-0.014824944
simple,Fixed effects only,mwd,Mean-weight diameter (mm),1.884310051,B,Bareroot,0.009415651,0.055818405,-0.083393266,0.099392129,-0.026704308,0.048023187
simple,Fixed effects only,mwd,Mean-weight diameter (mm),1.884310051,C,Seedling,0.034995587,0.054939512,-0.055725624,0.124476649,0.000118658,0.073345981
simple,Fixed effects only,mwd,Mean-weight diameter (mm),1.884310051,D,Acorn,0.089152741,0.05358948,0.005215032,0.180949271,0.050452136,0.121799068
simple,Fixed effects only,mwd,Mean-weight diameter (mm),1.884310051,E,Seedbank,0.137993509,0.052291568,0.050901206,0.22299311,0.103872464,0.172983528
simple,Fixed effects only,mwd,Mean-weight diameter (mm),1.884310051,R,Reference,-0.042183948,0.057308271,-0.136601376,0.050872952,-0.08343131,-0.006597332
strip.random,Strip random effects,mwd,Mean-weight diameter (mm),1.884310051,A,Balled-and-burlapped,-0.040470788,0.05909945,-0.139206327,0.050587582,-0.073398708,-0.002000032
strip.random,Strip random effects,mwd,Mean-weight diameter (mm),1.884310051,B,Bareroot,0.006527099,0.079340631,-0.118946059,0.134108079,-0.04397143,0.052757658
strip.random,Strip random effects,mwd,Mean-weight diameter (mm),1.884310051,C,Seedling,0.031880512,0.078670495,-0.09295643,0.159443151,-0.014018241,0.081650198
strip.random,Strip random effects,mwd,Mean-weight diameter (mm),1.884310051,D,Acorn,0.094533297,0.081948294,-0.03427378,0.225860715,0.042464774,0.140477611
strip.random,Strip random effects,mwd,Mean-weight diameter (mm),1.884310051,E,Seedbank,0.135617758,0.077516921,0.013816401,0.260274948,0.090244793,0.183603474
