"v","t","mean","sd","5","95","15","85","25","75"
"53 - 250 μm","Seedling",7.57026104619,1.07428957287579,5.70577236931096,9.17784436820372,6.49174492866652,8.59986373855448,6.80060010334283,8.16006682907261
"53 - 250 μm","Acorn",6.98410035870198,1.00074767437325,5.21842357302751,8.3887234604655,5.952589641759,7.88355353769573,6.41090443690177,7.64493516607861
"53 - 250 μm","Seedbank",6.01568704908984,0.90198231413628,4.58817966736202,7.4759952840397,4.9987723824577,6.77655024323002,5.29646363290141,6.46387096408234
"53 - 250 μm","Reference",6.75566818174538,0.965136072285326,5.29773493672366,8.34564928016007,5.72502180851021,7.61197875757067,5.98899344502801,7.22981941571932
"<53 μm","Balled-and-burlapped",9.35757706740378,1.12133572129408,7.47079926698852,11.1061731163578,8.31511539383922,10.5592810158555,8.5056954354403,9.95237275260827
"<53 μm","Bareroot",10.2119211733504,1.1616212350539,8.35789825295775,11.9773275320127,9.04594861239619,11.3637264303173,9.44578859017894,10.9587967547276
"<53 μm","Seedling",9.18900688704947,1.09725076333703,7.5070230596595,11.0735512013544,8.02395939610155,10.2486500076585,8.39761712777076,9.81887928746118
"<53 μm","Acorn",12.7704516778359,1.2945765035767,10.6595264038059,14.7813461471445,11.4646156312038,13.9684887662362,11.8212787374093,13.471185411055
"<53 μm","Seedbank",13.4751252618147,1.24548534273497,11.5434894071144,15.6076158453301,12.3381919752584,14.8254454305865,12.5248990911097,14.1510381705373
"<53 μm","Reference",14.257557818569,1.33307849953832,12.1206909772512,16.4129062260801,12.8986930249625,15.5601006982693,13.4440951902776,15.1467500431717
"Mean-weight diameter (mm)","Balled-and-burlapped",1.80177663379978,0.0862553598577835,1.65703866467693,1.93348809016232,1.71640188491916,1.8849951393762,1.75563790993059,1.86289023657201
"Mean-weight diameter (mm)","Bareroot",1.82017271766097,0.0897566457912458,1.66012694496724,1.94627438306528,1.7504047944762,1.93039331501263,1.76143826670237,1.87550208513813
"Mean-weight diameter (mm)","Seedling",1.86761527837258,0.0890338908070393,1.71914534057293,2.00871692469056,1.7828354963045,1.96413858941193,1.80490448288681,1.91852118344864
"Mean-weight diameter (mm)","Acorn",1.97358395294151,0.0899524224247599,1.82796727778481,2.11607947489828,1.89245979613229,2.0727654302348,1.90660023115437,2.02300366998989
"Mean-weight diameter (mm)","Seedbank",2.07049548644166,0.0939842720777177,1.91562391225852,2.22319215849892,1.97337144288945,2.15735745510471,2.00574481848203,2.12313139567672
"Mean-weight diameter (mm)","Reference",1.73187589829343,0.085949504270589,1.57833117787829,1.86072346600304,1.63812135881395,1.81238665807655,1.66958496621381,1.7826748700626
